10, 0.49308718740940094, 0.49346697703003883, 0.4929158575832844, 0.4930398166179657
20, 0.4828074760735035, 0.48119013383984566, 0.48363472148776054, 0.48371804133057594
30, 0.4783915989100933, 0.47728244587779045, 0.47943636775016785, 0.47928744554519653
40, 0.4590969979763031, 0.4574824459850788, 0.4569384455680847, 0.4572577103972435
50, 0.45795800164341927, 0.4516281895339489, 0.4622941352427006, 0.46278052031993866
60, 0.45071300864219666, 0.4475289173424244, 0.4440913386642933, 0.4475109279155731
70, 0.42897000536322594, 0.42102988064289093, 0.43857813253998756, 0.43886325880885124
80, 0.4295690208673477, 0.43147069960832596, 0.4184139370918274, 0.42019107937812805
90, 0.4098520278930664, 0.400266420096159, 0.4029959198087454, 0.405109453946352
100, 0.3619403839111328, 0.33823380153626204, 0.35827709920704365, 0.3682739119976759
110, 0.3503727111965418, 0.3072191420942545, 0.37364134192466736, 0.37742745503783226
120, 0.28654344007372856, 0.26807096783886664, 0.32391786063089967, 0.33382500521838665
130, 0.3535798266530037, 0.32617511600255966, 0.3521356787532568, 0.35776614770293236
140, 0.28618366550654173, 0.22966269741300493, 0.28735320270061493, 0.3026678506284952
150, 0.2717930172511842, 0.2587544169427929, 0.2670375549168966, 0.275036659440957
160, 0.22831128735560924, 0.2046127868561598, 0.25443052605260164, 0.2656459715217352
170, 0.2143601204152219, 0.14909506380718085, 0.1850485255708918, 0.18637800635769963
180, 0.16634204491856508, 0.1516588783924817, 0.14126277953619137, 0.1505120686488226
190, 0.11984351856517605, 0.09655485959137877, 0.1045526717134635, 0.11925167675508419
200, 0.10036938714620192, 0.07445546216467847, 0.06190448469533294, 0.06742596498224884
210, 0.14409971447093994, 0.09992432418221142, 0.11070066225147457, 0.11594081971998094
220, 0.05550083176603948, 0.03860088146379326, 0.06232636150889448, 0.07109494558244478
230, 0.060991146478045266, 0.0337117515279175, 0.051877071898161375, 0.05974192952999147
240, 0.042019194518843506, 0.02675451570810239, 0.04952686188244115, 0.05247366849289392
250, 0.06986936502289609, 0.04929423982900416, 0.01946773500458221, 0.0214426125457976
260, 0.0541329444386065, 0.0373152425081571, 0.05580180433184978, 0.061851239144743886
270, 0.02978258940493106, 0.005968984429500779, 0.022384878151569865, 0.029876696071369224
280, 0.0289976225940336, 0.027307674001121995, 0.01619555656168359, 0.019712084855200374
290, 0.021128465412402875, 0.006247483775950968, 0.023629356702713267, 0.02938938746592612
300, 0.04365752685816915, 0.04670346932520886, 0.006538272508407772, 0.01537173919223278
310, 0.0030184330246356694, 0.003081871229369204, 0.014741239735698741, 0.023190442553300272
320, 0.04380076875975192, 0.0188265611267191, 0.04321578429699002, 0.04699866098235361
330, 0.030068637496214023, 0.02161544199105614, 0.00790237447392883, 0.012837269104238658
340, 0.020622698211923307, 0.022115348546499547, 0.014095115169197925, 0.02111488018726959
350, 0.03641098721323033, 0.015213496333541602, 0.010166814418425929, 0.01623153013861156
360, 0.01716680111329083, 0.011986127989750184, 0.017890663790325334, 0.02112692728269394
370, 0.017076942764717273, 0.011409272361014737, 0.011839363378385315, 0.010607359205550893
380, 0.008986286541698973, 0.0008556265003363261, 0.021992518388515236, 0.02059736867886386
390, 0.009947929410486722, 0.00450272574243904, 0.009657012629887163, 0.01429364209516848
400, 0.008634776771373254, 0.0068408070803712695, 0.012732599147675216, 0.014906269444509235
410, 0.005591888179333537, 0.0015595169626980256, 0.008608540876892334, 0.015459727306961213
420, 0.001738737638433463, 0.0005652952748192025, 0.006804464560445922, 0.012735156979942985
430, 0.015314303938794183, 0.009109799055132622, 0.015200077294139192, 0.02528976994108234
440, 0.007661785526920539, 0.008937602405874046, 0.005811318472069615, 0.009870149088897051
450, 0.0012352199135534647, 0.0014045949139961378, 0.0027598922445690732, 0.007790438785832521
460, 0.017451814273499622, 0.022536893911034944, 0.005378703150654474, 0.00879875365353655
470, 0.0033448106359763585, 0.0007090507229200183, 0.0004656632346042855, 0.001500305825075543
480, 0.0017681870069665706, 0.0002939621171618792, 0.007119306675804182, 0.01048044104118162
490, 0.028056928007056392, 0.023114790413841714, 0.0026525407224653463, 0.002370630690620601
