10, 0.7062777777777781
20, 0.8124444444444447
30, 0.967111111111111
40, 0.9944444444444446
50, 0.9991666666666672
60, 0.9990000000000006
70, 0.9971666666666669
80, 0.9978888888888894
90, 0.993944444444445
100, 0.999055555555556
110, 0.9977222222222228
120, 0.9986666666666673
130, 0.9963888888888894
140, 0.9996666666666673
150, 0.9985000000000007
160, 0.9992777777777782
170, 0.9951111111111114
180, 0.9997777777777784
190, 0.9990000000000004
200, 0.9982222222222228
210, 0.9982777777777784
220, 0.9951111111111116
230, 0.9998888888888896
240, 0.9958888888888896
250, 0.9998888888888896
260, 0.9925555555555563
270, 0.9925555555555563
280, 0.9894444444444452
290, 0.9961666666666672
300, 0.9996666666666674
