10, 0.5421111111111112
20, 0.6116666666666667
30, 0.6742777777777776
40, 0.7060000000000004
50, 0.7212777777777781
60, 0.7537222222222226
70, 0.7592222222222227
80, 0.7798888888888896
90, 0.8187222222222227
100, 0.7973888888888893
110, 0.8576111111111114
120, 0.8746111111111113
130, 0.9025555555555558
140, 0.9225000000000007
150, 0.9519444444444448
160, 0.9565000000000006
170, 0.9586666666666666
180, 0.9756666666666672
190, 0.9907777777777783
200, 0.9924444444444448
210, 0.985666666666667
220, 0.9901111111111116
230, 0.9943888888888892
240, 0.9931666666666673
250, 0.9965555555555561
260, 0.9997222222222228
270, 0.9998888888888895
280, 0.9998888888888895
290, 0.999722222222223
300, 0.9990000000000002
310, 0.9999444444444452
320, 1.0000000000000007
330, 0.9999444444444451
340, 0.9996666666666673
350, 0.9995555555555561
360, 0.9998333333333339
370, 0.9992777777777783
380, 0.9987222222222224
390, 1.0000000000000007
