10, 0.7
20, 0.7255555555555556
30, 0.9655555555555555
40, 0.9983333333333333
50, 0.9999999999999999
60, 0.9666666666666666
70, 0.9666666666666666
80, 0.9999999999999999
90, 0.9999999999999999
100, 0.9999999999999999
110, 0.9999999999999999
120, 0.9999999999999999
130, 0.9972222222222221
140, 0.9994444444444444
150, 0.9999999999999999
160, 0.9999999999999999
170, 0.9999999999999999
180, 0.9999999999999999
190, 0.9999999999999999
200, 0.9666666666666666
210, 0.9999999999999999
220, 0.9999999999999999
230, 0.9999999999999999
240, 0.9999999999999999
250, 0.9999999999999999
260, 0.9666666666666666
270, 0.9999999999999999
280, 0.9999999999999999
290, 0.9999999999999999
300, 0.9999999999999999
310, 0.9999999999999999
320, 0.9999999999999999
330, 0.9999999999999999
340, 0.9999999999999999
350, 0.9666666666666666
360, 0.9999999999999999
370, 0.9999999999999999
380, 0.9999999999999999
390, 0.9999999999999999
