10, 0.4469561781734228, 0.444018921116367, 0.4447225632611662, 0.4459960591048002
20, 0.33681113773491234, 0.32155126077122986, 0.317782559490297, 0.35016664752038196
30, 0.09543483166635851, 0.12234650876543472, 0.11187949481697679, 0.08910704109866674
40, 0.016817384454054167, 0.022855469809896393, 0.052909750341303186, 0.023176314014122873
50, 0.005247081843164231, 0.0002920659139522216, 0.0014711451390961468, 0.0018530890913418174
60, 0.00517058612275865, 0.0017883312303992012, 0.0014788872425445486, 0.002682983412309943
70, 0.00048202906311597965, 0.008686098905743272, 0.0071506211604711175, 0.006586095991962805
80, 3.433635594706236e-05, 0.0024680134299968123, 0.0017902132923688827, 0.0029498223022559485
90, 0.0003193751703135184, 0.007693734056159221, 0.018000527697847615, 0.00037972459461101923
100, 0.0005060470394605041, 0.0007248306867196882, 0.0001396903133805349, 0.015288107301002895
110, 3.5816408674956378e-06, 0.0025956309714547385, 0.0002990338708240484, 0.0004273622517361816
120, 0.0008728514353215977, 0.00014129531014271863, 0.0005986949664547411, 0.0002917439153532987
130, 0.004034569014026234, 0.00028675461426655213, 8.795996702786604e-05, 4.4433347524318045e-05
140, 2.342672843395027e-06, 0.0003813588268690226, 0.0013671654641853159, 0.0010886937726380217
150, 0.0007685392019569243, 0.0004000909590059569, 0.0016959383448880122, 0.00023274903135790453
160, 1.6627322642297518e-05, 9.061427898484844e-05, 0.004764772750020759, 1.8784582433971514e-05
170, 0.00017545639258199287, 0.0051721079642129105, 1.7985717966310882e-06, 0.012848883755767308
180, 2.0344484372587944e-05, 6.934549632305589e-05, 2.0910993037662162e-05, 9.77051575844779e-05
190, 0.00011604087130477196, 0.0008071410901763688, 0.0006103698824554366, 0.00039912575361308357
200, 0.00033960456068605474, 0.00041863575514211767, 0.000249491874747369, 0.00013881498632847177
210, 0.000744411077251577, 8.573421541877778e-05, 0.00014750010658122484, 0.011171780524641297
220, 0.0001565918473582638, 4.671441595472323e-05, 0.0005297808121797833, 1.6262409898920312e-05
230, 8.412138221598692e-06, 2.0181070528654482e-05, 2.3765792963397324e-05, 4.324659938786492e-08
240, 3.580724951257647e-05, 0.0003904541416710548, 0.00045289886326842037, 0.0002547271779105958
250, 3.3834054495630243e-06, 0.000339484519052944, 0.00046590800412776547, 0.0001542119248209847
260, 0.0001753729023101225, 0.00029130154235804085, 4.561501381001073e-06, 0.0011752576739549698
270, 5.685767603540622e-06, 0.0004893585885946924, 0.001716510652196752, 0.00020572677862478622
280, 1.4824201742600483e-06, 0.009992392403035899, 1.4645880202090396e-06, 0.00019688320924805757
290, 1.3881224799857551e-05, 3.992976111362183e-05, 0.00012597445395289274, 0.008678038633175574
300, 5.554834271926962e-05, 0.005507764759161497, 4.857229002261246e-05, 0.00010547205113131387
