10, 0.9276111111111113
20, 0.9342222222222222
30, 0.8405555555555558
40, 0.808055555555556
50, 0.8180555555555558
60, 0.7945555555555559
70, 0.7847222222222227
80, 0.7368333333333339
90, 0.7614444444444449
100, 0.778833333333334
110, 0.7625000000000004
120, 0.7467777777777778
130, 0.730166666666667
140, 0.7535000000000004
150, 0.765944444444445
160, 0.7566111111111116
170, 0.7219444444444449
180, 0.7597222222222229
190, 0.7031111111111115
200, 0.7761666666666676
210, 0.7127222222222226
220, 0.733444444444445
230, 0.7365000000000004
240, 0.699944444444445
250, 0.6963333333333336
260, 0.7460000000000008
270, 0.7054444444444447
280, 0.7176666666666676
290, 0.7523888888888891
300, 0.7124444444444448
