10, 0.5388888888888889
20, 0.576111111111111
30, 0.6744444444444444
40, 0.6288888888888888
50, 0.7616666666666666
60, 0.7366666666666667
70, 0.8522222222222222
80, 0.75
90, 0.825
100, 0.9055555555555554
110, 0.9405555555555556
120, 0.8744444444444445
130, 0.9083333333333332
140, 0.9105555555555555
150, 0.8488888888888889
160, 0.8472222222222222
170, 0.9972222222222221
180, 0.9861111111111112
190, 0.9983333333333332
200, 0.9927777777777776
210, 0.9983333333333333
220, 0.9999999999999999
230, 0.9994444444444444
240, 0.9999999999999999
250, 0.9988888888888888
260, 0.9994444444444444
270, 0.9994444444444444
280, 0.9999999999999999
290, 0.9999999999999999
300, 0.9999999999999999
310, 0.9999999999999999
320, 0.9994444444444444
330, 0.9999999999999999
340, 0.9994444444444444
350, 0.9994444444444444
360, 0.9994444444444444
370, 0.9999999999999999
380, 0.9994444444444444
390, 0.9999999999999999
400, 0.9999999999999999
410, 0.9999999999999999
420, 0.9983333333333332
430, 0.9999999999999999
440, 0.9988888888888887
450, 0.9994444444444444
460, 0.9999999999999999
470, 0.9999999999999999
480, 0.9999999999999999
490, 0.9999999999999999
